seller_id,seller_city,seller_state,category_en,n_reviews,neg_rate,return_kw_rate,cat_avg_return_kw
3d8fa2f5b647373c8620330c4e077a9f,sao paulo,SP,housewares,9,22.22,0.0,1.64
3d8fa2f5b647373c8620330c4e077a9f,sao paulo,SP,sports_leisure,3,0.0,0.0,1.2
3da38366e7bd9baf6369071f782ecdf0,fortaleza,CE,auto,1,100.0,0.0,1.48
3db66a856d18a9cba7c9241fc5221c50,ponte nova,MG,auto,42,16.67,4.76,1.48
3db66a856d18a9cba7c9241fc5221c50,ponte nova,MG,furniture_decor,2,0.0,0.0,1.33
3db66a856d18a9cba7c9241fc5221c50,ponte nova,MG,housewares,2,0.0,0.0,1.64
3db66a856d18a9cba7c9241fc5221c50,ponte nova,MG,signaling_and_security,1,0.0,0.0,2.92
3db66a856d18a9cba7c9241fc5221c50,ponte nova,MG,sports_leisure,46,6.52,0.0,1.2
3dbbce181edfaa4a597ec858c382d2ec,curitiba,PR,books_general_interest,13,15.38,0.0,0.41
3dbbce181edfaa4a597ec858c382d2ec,curitiba,PR,stationery,3,0.0,0.0,1.34
3dc69bf2c42f0568a5c4791ec3fd3745,sao paulo,SP,health_beauty,1,0.0,0.0,1.2
3ded4e2d5f135cb103e5949d7263d2dd,pouso alegre,MG,computers_accessories,1,0.0,0.0,1.89
3df020b72d3d44b3af9d110fa3940b65,jales,SP,furniture_decor,54,14.81,1.85,1.33
3dfd3dc96f7f8598eca74e9ac8a2fa31,sao paulo,SP,home_confort,1,0.0,0.0,2.17
3dfd3dc96f7f8598eca74e9ac8a2fa31,sao paulo,SP,housewares,3,33.33,0.0,1.64
3dfd3dc96f7f8598eca74e9ac8a2fa31,sao paulo,SP,toys,1,0.0,0.0,1.49
3e35a8bb43569389d3cebef0ce820f69,sao paulo,SP,drinks,1,0.0,0.0,0.35
3e46a38ee171c503c3b4a3f23fe3bf0c,sorocaba,SP,health_beauty,1,0.0,0.0,1.2
3e51f9cbe317bc3a88f2c76583811ee4,sao paulo,SP,health_beauty,1,0.0,0.0,1.2
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,RJ,computers_accessories,1,0.0,0.0,1.89
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,RJ,consoles_games,2,0.0,0.0,1.09
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,RJ,cool_stuff,1,0.0,0.0,1.28
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,RJ,electronics,3,0.0,0.0,1.53
3ea00e1dea2b0659dbaf654735929220,curitiba,PR,cool_stuff,7,0.0,0.0,1.28
3ea08c48e851106d2f584349daba335f,barbacena,MG,baby,1,0.0,0.0,1.71
3ef37b7ca6dd2b80bd8af81a62504996,sao paulo,SP,cool_stuff,2,0.0,0.0,1.28
3f0e48d209018b466fcd3bb4ccfeb520,curitiba,PR,pet_shop,9,22.22,0.0,1.67
3f2af2670e104d1bcb54022274daeac5,terra boa,PR,furniture_decor,6,33.33,0.0,1.33
3f3486b61f45078d4f31ee5e43d8c5bb,sao paulo,SP,luggage_accessories,28,7.14,3.57,0.9
3f3486b61f45078d4f31ee5e43d8c5bb,sao paulo,SP,office_furniture,1,0.0,0.0,3.4
3f3486b61f45078d4f31ee5e43d8c5bb,sao paulo,SP,sports_leisure,10,10.0,0.0,1.2
3f8034bfc6b8b4135534975d49f04c63,curitiba,PR,baby,8,25.0,12.5,1.71
3f84fefc07dc159b268d4a77d3e8c425,fazenda rio grande,PR,health_beauty,3,0.0,0.0,1.2
3f995f07c49d0d55a99d5c54957f7d81,itapecerica da serra,SP,auto,41,9.76,0.0,1.48
3f995f07c49d0d55a99d5c54957f7d81,itapecerica da serra,SP,computers_accessories,2,0.0,0.0,1.89
3f9be91358837bff69df67edfa3e42e8,londrina,PR,pet_shop,6,0.0,0.0,1.67
3f9c56764fabca627406093dcb3ef0b4,rio de janeiro,RJ,sports_leisure,7,0.0,0.0,1.2
3fac58ce0ad699020c7944d53c41329c,sao paulo,SP,construction_tools_lights,6,0.0,0.0,0.88
3fac58ce0ad699020c7944d53c41329c,sao paulo,SP,furniture_decor,4,25.0,0.0,1.33
3fadb4cba4c35bce6a7eaf9872d5623a,caxias do sul,RS,health_beauty,3,33.33,0.0,1.2
3fd1e727ba94cfe122d165e176ce7967,araraquara,SP,sports_leisure,34,14.71,0.0,1.2
3fe7120d6257285ac6a3ce7cb071ccec,governador valadares,MG,health_beauty,2,0.0,0.0,1.2
3fefda3299e6dfaea3466ef346a3571a,curitiba,PR,electronics,1,0.0,0.0,1.53
4003520d80d0bad1d5623f7aa3c63cda,rio de janeiro,RJ,baby,1,100.0,100.0,1.71
402916f742e5c740cc751493d9cf5053,guanhaes,MG,food,1,0.0,0.0,0.7
402916f742e5c740cc751493d9cf5053,guanhaes,MG,health_beauty,6,0.0,0.0,1.2
402916f742e5c740cc751493d9cf5053,guanhaes,MG,sports_leisure,2,0.0,0.0,1.2
403aa86912527d730337ffcb0fb096ab,belo horizonte,MG,art,1,100.0,0.0,1.59
403aa86912527d730337ffcb0fb096ab,belo horizonte,MG,computers,1,0.0,0.0,1.73
403aa86912527d730337ffcb0fb096ab,belo horizonte,MG,computers_accessories,1,0.0,0.0,1.89
403aa86912527d730337ffcb0fb096ab,belo horizonte,MG,sports_leisure,1,0.0,0.0,1.2
403aa86912527d730337ffcb0fb096ab,belo horizonte,MG,telephony,6,0.0,0.0,1.85
4049512728d969bec69f84088b012416,belo horizonte,MG,cool_stuff,2,0.0,0.0,1.28
4049512728d969bec69f84088b012416,belo horizonte,MG,sports_leisure,5,0.0,0.0,1.2
404e1ba01358af4cd63f679b2c4d1fa1,juiz de fora,MG,housewares,3,0.0,0.0,1.64
404e1ba01358af4cd63f679b2c4d1fa1,juiz de fora,MG,pet_shop,4,0.0,0.0,1.67
404e1ba01358af4cd63f679b2c4d1fa1,juiz de fora,MG,signaling_and_security,1,0.0,0.0,2.92
406740ee611378a662d274c7d8c43c4a,vitoria,ES,computers_accessories,3,33.33,0.0,1.89
406740ee611378a662d274c7d8c43c4a,vitoria,ES,fixed_telephony,5,0.0,0.0,2.39
406822777a0b9eb5c50e442dd4cd3ec5,tatui,SP,cool_stuff,1,0.0,0.0,1.28
406822777a0b9eb5c50e442dd4cd3ec5,tatui,SP,toys,42,9.52,2.38,1.49
4091f77d8c768fc3e81c20761471761d,sao paulo,SP,baby,8,37.5,0.0,1.71
40d54b51e962dbe09cabbcfd33298dee,santo andre,SP,baby,4,25.0,0.0,1.71
40d54b51e962dbe09cabbcfd33298dee,santo andre,SP,health_beauty,24,16.67,4.17,1.2
40d54b51e962dbe09cabbcfd33298dee,santo andre,SP,sports_leisure,1,0.0,0.0,1.2
40db9e9aa57f7bb151bcda6b0f9bdbb7,recife,PE,auto,11,63.64,18.18,1.48
40ec8ab6cdafbcc4f544da38c67da39a,francisco beltrao,PR,housewares,2,0.0,0.0,1.64
411f3b52d857390502ee4e4d5ceabc2d,ribeirao pires,SP,construction_tools_construction,15,20.0,0.0,1.8
411f3b52d857390502ee4e4d5ceabc2d,ribeirao pires,SP,home_construction,2,0.0,0.0,1.08
411f3b52d857390502ee4e4d5ceabc2d,ribeirao pires,SP,housewares,1,0.0,0.0,1.64
4125d9385a25e82d2f72d3a0fd55bc3f,santos,SP,housewares,1,0.0,0.0,1.64
412a4720f3e9431b4afa1476a1acddbe,campinas,SP,home_construction,1,0.0,0.0,1.08
412a4720f3e9431b4afa1476a1acddbe,campinas,SP,housewares,6,16.67,16.67,1.64
412a4720f3e9431b4afa1476a1acddbe,campinas,SP,sports_leisure,14,7.14,0.0,1.2
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,DF,computers_accessories,3,33.33,0.0,1.89
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,DF,fixed_telephony,1,0.0,0.0,2.39
417a1e6c7321084d2a0ae0d023cfad93,imigrante,RS,housewares,1,0.0,0.0,1.64
41958cbd3335433c8740300e8cd600d5,sao paulo,SP,small_appliances,1,0.0,0.0,1.5
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,air_conditioning,1,0.0,0.0,1.66
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,luggage_accessories,1,0.0,0.0,0.9
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,small_appliances,5,0.0,0.0,1.5
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,stationery,1,0.0,0.0,1.34
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,telephony,1,0.0,0.0,1.85
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,toys,2,50.0,50.0,1.49
41b14765bd56c8ad10971074380f9c0c,santo andre,SP,computers_accessories,8,12.5,0.0,1.89
41b39e28db005d9731d9d485a83b4c38,santo andre,SP,baby,2,0.0,0.0,1.71
41b39e28db005d9731d9d485a83b4c38,santo andre,SP,bed_bath_table,141,13.48,2.13,1.51
41b39e28db005d9731d9d485a83b4c38,santo andre,SP,cool_stuff,14,7.14,0.0,1.28
41b39e28db005d9731d9d485a83b4c38,santo andre,SP,furniture_decor,22,13.64,0.0,1.33
41b39e28db005d9731d9d485a83b4c38,santo andre,SP,market_place,2,0.0,0.0,1.5
41b86b552e54e3a7009596125aa8b167,sao paulo,SP,sports_leisure,10,10.0,0.0,1.2
41c2bad7229b0c25e6becf179ebf63ff,natal,RN,books_general_interest,20,0.0,0.0,0.41
41c9d3997dd3c072c31139dc5bb5761f,araxa,MG,stationery,3,0.0,0.0,1.34
41da412d33e8da4f22baf55cb1bde82c,domingos martins,ES,sports_leisure,15,0.0,0.0,1.2
41e0fa5761c886a630994a55c12087e7,guaruja,SP,health_beauty,5,0.0,0.0,1.2
4200ddf1967c5e41e48db62bc6d4b5ac,sao bernardo do campo,SP,bed_bath_table,18,5.56,0.0,1.51
4221a7df464f1fe2955934e30ff3a5a1,bahia,BA,baby,5,0.0,0.0,1.71
422be4cc81a457fdb46f47edeb968ae5,ibitinga,SP,furniture_decor,1,0.0,0.0,1.33
427165bf50f8ca07efc7bdc2bfcf1688,americana,SP,health_beauty,5,40.0,20.0,1.2
42b6488f5b8246d9141712abd4b1b693,maringa,PR,health_beauty,1,0.0,0.0,1.2
42b6488f5b8246d9141712abd4b1b693,maringa,PR,perfumery,1,0.0,0.0,0.72
42b729f859728f5079499127a9c2ef37,sao paulo,SP,bed_bath_table,18,5.56,0.0,1.51
42b729f859728f5079499127a9c2ef37,sao paulo,SP,furniture_decor,5,0.0,0.0,1.33
42b729f859728f5079499127a9c2ef37,sao paulo,SP,health_beauty,74,6.76,1.35,1.2
42b729f859728f5079499127a9c2ef37,sao paulo,SP,perfumery,3,0.0,0.0,0.72
42bde9fef835393bb8a8849cb6b7f245,brasilia,DF,cool_stuff,1,0.0,0.0,1.28
42bde9fef835393bb8a8849cb6b7f245,brasilia,DF,telephony,13,0.0,0.0,1.85
42bde9fef835393bb8a8849cb6b7f245,brasilia,DF,toys,20,10.0,0.0,1.49
42d4b7e70819438f5ada61c965e92d7e,goiania,GO,auto,1,100.0,0.0,1.48
42ef3192a9ff87a22d1867b74b3ee205,santo andre,SP,books_general_interest,2,0.0,0.0,0.41
42ef3192a9ff87a22d1867b74b3ee205,santo andre,SP,dvds_blu_ray,2,0.0,0.0,0.0
42ef3192a9ff87a22d1867b74b3ee205,santo andre,SP,stationery,2,0.0,0.0,1.34
42ef3192a9ff87a22d1867b74b3ee205,santo andre,SP,toys,17,5.88,0.0,1.49
42fa4ee7240e9b8eb4576358ec142ba7,caxias do sul,RS,housewares,5,0.0,0.0,1.64
42fa4ee7240e9b8eb4576358ec142ba7,caxias do sul,RS,stationery,3,0.0,0.0,1.34
42fb44130ac3134cde8e35cf8ec7df25,pinhalzinho,SP,fashion_bags_accessories,2,0.0,0.0,1.11
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,auto,2,50.0,0.0,1.48
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,computers_accessories,1,0.0,0.0,1.89
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,electronics,1,0.0,0.0,1.53
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,health_beauty,3,0.0,0.0,1.2
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,housewares,5,0.0,0.0,1.64
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,signaling_and_security,1,100.0,0.0,2.92
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,small_appliances,3,33.33,0.0,1.5
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,telephony,3,33.33,0.0,1.85
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,MG,fashion_male_clothing,1,0.0,0.0,3.81
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,MG,garden_tools,1,0.0,0.0,1.15
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,MG,sports_leisure,15,13.33,0.0,1.2
431050a06a317f2b38168dec3dcd2b46,sao paulo,SP,health_beauty,10,0.0,0.0,1.2
431af27f296bc6519d890aa5a05fdb11,ribeirao preto,SP,health_beauty,114,22.81,0.0,1.2
4324dd16853115efb0fd9d0d131ba6f4,sao jose do rio pardo,SP,computers_accessories,12,16.67,0.0,1.89
432c37c9dfba871172ec162e20118b8c,brasilia,DF,auto,1,100.0,0.0,1.48
432c37c9dfba871172ec162e20118b8c,brasilia,DF,computers_accessories,1,0.0,0.0,1.89
432c37c9dfba871172ec162e20118b8c,brasilia,DF,cool_stuff,22,9.09,0.0,1.28
432c37c9dfba871172ec162e20118b8c,brasilia,DF,housewares,15,13.33,0.0,1.64
432c37c9dfba871172ec162e20118b8c,brasilia,DF,sports_leisure,2,0.0,0.0,1.2
432c37c9dfba871172ec162e20118b8c,brasilia,DF,watches_gifts,1,0.0,0.0,2.06
432c67955c0acd1fd6b0b5d678766a71,sao paulo,SP,health_beauty,1,0.0,0.0,1.2
43402bdf22aa2310e8f99e2f94f78628,ribeirao pires,SP,furniture_bedroom,2,0.0,0.0,1.12
43402bdf22aa2310e8f99e2f94f78628,ribeirao pires,SP,kitchen_dining_laundry_garden_furniture,2,100.0,0.0,1.69
4342d4b2ba6b161468c63a7e7cfce593,rio de janeiro,RJ,watches_gifts,2,100.0,50.0,2.06
436bf27f2f18474fc6047702e9f8a866,campinas,SP,baby,1,0.0,0.0,1.71
4371b634e0efc0e22b09b52907d9d469,sao paulo,SP,drinks,2,0.0,0.0,0.35
4371b634e0efc0e22b09b52907d9d469,sao paulo,SP,food,4,0.0,0.0,0.7
4371b634e0efc0e22b09b52907d9d469,sao paulo,SP,health_beauty,36,2.78,0.0,1.2
4371b634e0efc0e22b09b52907d9d469,sao paulo,SP,sports_leisure,58,10.34,1.72,1.2
43753b27d77860f1654aa72e251a7878,barro alto,BA,furniture_decor,1,0.0,0.0,1.33
4391ea5c5990502176a1dcda44a2373d,porto alegre,RS,air_conditioning,2,0.0,0.0,1.66
4391ea5c5990502176a1dcda44a2373d,porto alegre,RS,electronics,1,0.0,0.0,1.53
439a47cc365d6e3bd526812ea9de3c29,mogi das cruzes,SP,bed_bath_table,8,12.5,0.0,1.51
43a1d4bab73b816e44ef4e4facd9f9b5,maringa,PR,health_beauty,1,0.0,0.0,1.2
43a5d4a57af536fddc96d08be3afdfcb,varginha,MG,home_confort,1,100.0,0.0,2.17
43b2c864251aa0ce4030c746984e088a,brasilia,DF,housewares,1,0.0,0.0,1.64
43b2c864251aa0ce4030c746984e088a,brasilia,DF,luggage_accessories,1,100.0,0.0,0.9
43f8c9950d11ecd03a0304a49e010da6,carapicuiba,SP,consoles_games,41,2.44,2.44,1.09
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,auto,2,50.0,0.0,1.48
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,baby,4,75.0,25.0,1.71
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,computers_accessories,7,14.29,0.0,1.89
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,consoles_games,2,0.0,0.0,1.09
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,cool_stuff,30,33.33,6.67,1.28
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,electronics,2,0.0,0.0,1.53
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,fashion_shoes,2,0.0,0.0,0.87
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,furniture_decor,17,17.65,5.88,1.33
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,furniture_living_room,7,0.0,0.0,1.24
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,garden_tools,7,14.29,0.0,1.15
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,health_beauty,48,12.5,2.08,1.2
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,small_appliances,1,100.0,0.0,1.5
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,sports_leisure,1,0.0,0.0,1.2
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,toys,8,25.0,0.0,1.49
440dd6ab244315c632130ecfb63827b1,votuporanga,SP,housewares,3,0.0,0.0,1.64
440dd6ab244315c632130ecfb63827b1,votuporanga,SP,sports_leisure,88,15.91,2.27,1.2
443d880f15cbd3572885e1d44bf2c478,marilia,SP,furniture_decor,1,100.0,0.0,1.33
4450bd8327d471c4a11a83d1445b1b62,cotia,SP,health_beauty,1,0.0,0.0,1.2
446cc09cdbb130904da114e807dbec40,sao paulo,SP,party_supplies,3,0.0,0.0,0.0
44717f64ec2a457979cf83c429077666,santa rosa,RS,construction_tools_lights,2,0.0,0.0,0.88
447d377bdb757058acb569025ee18a93,carazinho,RS,stationery,1,0.0,0.0,1.34
44ed138eca6214d572ce1d813fb0049b,canoas,RS,health_beauty,1,0.0,0.0,1.2
44ed138eca6214d572ce1d813fb0049b,canoas,RS,sports_leisure,1,0.0,0.0,1.2
44f091b5abab8018f682fce8124b85e5,sao paulo,SP,sports_leisure,3,33.33,0.0,1.2
45213867cefbf2cd4c6177e10216a951,araras,SP,market_place,6,33.33,0.0,1.5
45213867cefbf2cd4c6177e10216a951,araras,SP,musical_instruments,8,12.5,0.0,1.83
4559697a8f7e637227c2eeaed843baff,presidente prudente,SP,auto,4,25.0,0.0,1.48
4559697a8f7e637227c2eeaed843baff,presidente prudente,SP,computers_accessories,2,50.0,0.0,1.89
4559697a8f7e637227c2eeaed843baff,presidente prudente,SP,home_appliances,33,9.09,0.0,1.08
455befea1bb853c75ccbca94cff26e5c,resende,RJ,health_beauty,1,0.0,0.0,1.2
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,SC,auto,1,0.0,0.0,1.48
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,SC,cool_stuff,1,0.0,0.0,1.28
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,SC,musical_instruments,5,0.0,0.0,1.83
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,SC,toys,1,0.0,0.0,1.49
455f46ef09a9e45667e2981df84b5cc2,sorocaba,SP,electronics,1,0.0,0.0,1.53
457fe919b032a3f7dadba6fb92cf7855,paulinia,SP,bed_bath_table,9,0.0,0.0,1.51
458c6fa920810ce2492da71bc26d9eec,catanduva,SP,health_beauty,2,50.0,0.0,1.2
458d868c9642f55f18f04e951a3fdde6,porto alegre,RS,health_beauty,2,0.0,0.0,1.2
45a3d05fb00435e52a28859dd03703b3,guarulhos,SP,toys,1,0.0,0.0,1.49
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,auto,3,0.0,0.0,1.48
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,baby,17,5.88,5.88,1.71
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,construction_tools_construction,1,0.0,0.0,1.8
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,costruction_tools_tools,1,0.0,0.0,5.32
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,garden_tools,9,22.22,0.0,1.15
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,housewares,1,100.0,0.0,1.64
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,sports_leisure,1,0.0,0.0,1.2
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,stationery,1,0.0,0.0,1.34
45c20d94d9171b0bcfab3c955e47d67b,cordeiropolis,SP,furniture_bedroom,1,0.0,0.0,1.12
45c20d94d9171b0bcfab3c955e47d67b,cordeiropolis,SP,housewares,2,0.0,0.0,1.64
45c20d94d9171b0bcfab3c955e47d67b,cordeiropolis,SP,toys,1,0.0,0.0,1.49
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,air_conditioning,1,0.0,0.0,1.66
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,auto,4,25.0,0.0,1.48
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,baby,13,7.69,0.0,1.71
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,bed_bath_table,1,0.0,0.0,1.51
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,computers_accessories,15,0.0,0.0,1.89
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,construction_tools_construction,1,0.0,0.0,1.8
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,cool_stuff,4,25.0,0.0,1.28
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,electronics,1,0.0,0.0,1.53
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,home_comfort_2,1,0.0,0.0,0.0
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,sports_leisure,8,12.5,0.0,1.2
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,telephony,1,0.0,0.0,1.85
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,toys,3,0.0,0.0,1.49
461ff5303b6c9c1a4a07f40c5aece516,pinhais,PR,health_beauty,2,0.0,0.0,1.2
466222e777149751370e7e98fb623b0c,rio de janeiro,RJ,auto,1,0.0,0.0,1.48
4677a5437afda5fa7140b927b07be1cc,japira,PR,auto,8,0.0,0.0,1.48
4677a5437afda5fa7140b927b07be1cc,japira,PR,pet_shop,1,0.0,0.0,1.67
4677a5437afda5fa7140b927b07be1cc,japira,PR,toys,2,0.0,0.0,1.49
46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,RJ,baby,34,20.59,0.0,1.71
46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,RJ,cool_stuff,23,8.7,8.7,1.28
46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,RJ,market_place,3,0.0,0.0,1.5
46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,RJ,sports_leisure,52,7.69,3.85,1.2
46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,RJ,stationery,2,0.0,0.0,1.34
46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,RJ,toys,346,10.69,1.16,1.49
46ef1a25845fc051c2998d878354810c,claudio,MG,garden_tools,1,0.0,0.0,1.15
46ef1a25845fc051c2998d878354810c,claudio,MG,housewares,4,0.0,0.0,1.64
4736e9d642ef4257cd7622516931eb51,piracicaba,SP,air_conditioning,4,25.0,25.0,1.66
4736e9d642ef4257cd7622516931eb51,piracicaba,SP,furniture_decor,3,0.0,0.0,1.33
4736e9d642ef4257cd7622516931eb51,piracicaba,SP,housewares,3,0.0,0.0,1.64
4736e9d642ef4257cd7622516931eb51,piracicaba,SP,sports_leisure,5,20.0,0.0,1.2
47648caee88ccfe951fbb27fbf7b4cbe,diadema,SP,auto,3,33.33,0.0,1.48
478bfe564db21eeb44386606aa30b650,pedro leopoldo,MG,pet_shop,3,0.0,0.0,1.67
47efca563408aae19bb7206c2d969ea9,teresina,PI,auto,11,9.09,9.09,1.48
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,computers_accessories,2,50.0,0.0,1.89
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,construction_tools_safety,3,33.33,0.0,2.61
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,electronics,2,0.0,0.0,1.53
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,fixed_telephony,6,0.0,0.0,2.39
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,garden_tools,33,6.06,0.0,1.15
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,home_construction,18,33.33,0.0,1.08
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,security_and_services,1,0.0,0.0,0.0
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,food,1,0.0,0.0,0.7
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,furniture_decor,17,17.65,11.76,1.33
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,health_beauty,3,0.0,0.0,1.2
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,housewares,111,8.11,1.8,1.64
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,luggage_accessories,17,17.65,0.0,0.9
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,small_appliances,11,18.18,0.0,1.5
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,sports_leisure,19,5.26,0.0,1.2
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,stationery,18,16.67,0.0,1.34
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,watches_gifts,5,0.0,0.0,2.06
48328ec9a579151d9cc6a86d4a59336c,canoas,RS,cool_stuff,1,100.0,0.0,1.28
483ca627d131e18f988349b1655c0acd,mogi mirim,SP,health_beauty,1,0.0,0.0,1.2
48436dade18ac8b2bce089ec2a041202,volta redonda,SP,cool_stuff,111,13.51,0.9,1.28
48436dade18ac8b2bce089ec2a041202,volta redonda,SP,toys,23,8.7,0.0,1.49
485452467ff670447e84a8370c3fc898,taio,SC,garden_tools,1,0.0,0.0,1.15
4867209cb29b56b92893d7bde3ce8012,jau,SP,health_beauty,1,0.0,0.0,1.2
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,audio,54,18.52,0.0,3.23
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,auto,1,0.0,0.0,1.48
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,computers_accessories,2,0.0,0.0,1.89
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,consoles_games,6,0.0,0.0,1.09
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,cool_stuff,53,15.09,3.77,1.28
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,electronics,10,0.0,0.0,1.53
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,health_beauty,20,15.0,0.0,1.2
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,sports_leisure,1,0.0,0.0,1.2
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,telephony,3,0.0,33.33,1.85
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,watches_gifts,959,12.41,1.98,2.06
48985c61529077fa4f1e38bcff0f2ed3,porto alegre,RS,health_beauty,7,0.0,0.0,1.2
48b6c3f4c6a93171da04b75313f2130f,osvaldo cruz,SP,signaling_and_security,2,0.0,0.0,2.92
48bad451945f5227341793478d6353ea,sao paulo,SP,books_general_interest,2,0.0,0.0,0.41
48bad451945f5227341793478d6353ea,sao paulo,SP,books_technical,1,0.0,0.0,0.79
48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,MG,construction_tools_construction,1,0.0,0.0,1.8
48e954b2da4f6a750c844173b347ed40,porto alegre,RS,drinks,2,0.0,0.0,0.35
